##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283889.sra_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13696922
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	54-55	-0.0522922264901311
1106	56-57	-0.035882727716689544
1106	58-59	-0.031234411011404006
1106	60-61	-0.005605219789750038
1106	62-63	-0.009843307385914102
1106	64-65	0.04137459152936174
1106	66-67	0.03865760840004384
1106	68-69	0.03378640269303901
1106	70-71	0.006814165552079032
1106	72-73	0.05640622619706548
1106	74-75	0.0640953507628872
1106	76-77	0.04997523466997578
1106	78-79	0.03458031864462541
1106	80-81	0.014103876829793194
1106	82-83	-0.02636413879547206
1106	84-85	-0.031430821280121535
1106	86-87	0.038661055901535235
1106	88-89	0.0015299501657395354
1106	90-91	-0.0034367738279890148
1106	92-93	0.010260313799093979
1106	94-95	0.06511509502108126
1106	96-97	0.06480565603597555
1106	98-99	0.08627310004671429
1106	100-101	0.09138032541406815
1107	1	-0.15232755267635767
1107	2	-0.07358276557185306
1107	3	-0.02987071097099303
1107	4	-0.06895757894324817
1107	5	-0.0851643129748183
1107	6	-0.10399858634148984
1107	7	-0.14516792614323037
1107	8	-0.1110092389253623
1107	9	-0.05503745943360627
1107	10-11	-0.11081445669258727
1107	12-13	-0.05717174488839305
1107	14-15	-0.03099321879872008
1107	16-17	0.004674683536357804
1107	18-19	-0.0448601517749978
1107	20-21	-0.005523863724668843
1107	22-23	0.03578232089348177
1107	24-25	0.022416402898386423
1107	26-27	0.04617938547148981
1107	28-29	-0.0014924498279640375
1107	30-31	-0.04679247460319402
1107	32-33	0.027411684935721325
1107	34-35	0.05232887539263942
1107	36-37	0.022737017595950704
1107	38-39	0.051333569061362994
1107	40-41	0.06037815501676391
1107	42-43	0.12138864672981953
1107	44-45	0.07887094901958136
1107	46-47	0.07143738500749208
1107	48-49	0.04636226312491232
1107	50-51	-0.09780194729942338
1107	52-53	0.014163064910100331
1107	54-55	0.09794330932019335
1107	56-57	0.14697453629456447
1107	58-59	0.12770237365959503
1107	60-61	0.14920617081090626
1107	62-63	0.14622401561035758
1107	64-65	0.16176353249743158
1107	66-67	0.26303720867998237
1107	68-69	0.24735919928062344
1107	70-71	0.23036430571729483
1107	72-73	0.224400093959364
1107	74-75	0.21947041031178927
1107	76-77	0.25562453978629307
1107	78-79	0.2377584846950782
1107	80-81	0.24209785488983115
1107	82-83	0.21949679074216277
1107	84-85	0.2621992836911353
1107	86-87	0.2704566936100825
1107	88-89	0.31259697472482273
1107	90-91	0.2847992966888917
1107	92-93	0.3060241417449632
1107	94-95	0.328528635393301
1107	96-97	0.31498159940225534
1107	98-99	0.28811754740780415
1107	100-101	0.2880550200674392
1108	1	0.027574292436675307
1108	2	0.11310576713245624
1108	3	0.14539549080450698
1108	4	0.13103675441845297
1108	5	0.14743419708070604
1108	6	0.07047464237060552
1108	7	0.15459144848231432
1108	8	0.12207636014243661
1108	9	0.14953437049100415
1108	10-11	0.17531983693420017
1108	12-13	0.1467597754840071
1108	14-15	0.16841318578521935
1108	16-17	0.22307965222065462
1108	18-19	0.18441057576364983
1108	20-21	0.17944488038920525
1108	22-23	0.2318495088166017
1108	24-25	0.17335611589891897
1108	26-27	0.19989836826715646
1108	28-29	0.18105789882033463
1108	30-31	0.2442397099853295
1108	32-33	0.20283590723302325
1108	34-35	0.21352460652914118
1108	36-37	0.2840036263737815
1108	38-39	0.2153845717968963
1108	40-41	0.2545915588283876
1108	42-43	0.28274191412440075
1108	44-45	0.26200571867008193
1108	46-47	0.26046586496348567
1108	48-49	0.23854118470985242
1108	50-51	0.16443983563093667
1108	52-53	0.2627724702670733
1108	54-55	0.3362996623428458
1108	56-57	0.3065401278485993
1108	58-59	0.31674388106245743
1108	60-61	0.35858387406259595
1108	62-63	0.358547291845035
1108	64-65	0.33315504488294323
1108	66-67	0.35042066534600735
1108	68-69	0.36108057549328976
1108	70-71	0.33406981343578224
1108	72-73	0.29256832492832885
1108	74-75	0.35146201296807433
1108	76-77	0.35592479784716957
1108	78-79	0.3836348491256807
1108	80-81	0.3703306426792565
1108	82-83	0.36775998567653545
1108	84-85	0.36144242415572947
1108	86-87	0.3896757653145677
1108	88-89	0.3836632355212828
1108	90-91	0.330564245837234
1108	92-93	0.35158425486616096
1108	94-95	0.3659762848539714
1108	96-97	0.3777605672978588
1108	98-99	0.40402761498763695
1108	100-101	0.4105201089938646
1109	1	0.23612091523309076
1109	2	0.2842544296978673
1109	3	0.32653978939558925
1109	4	0.37239999326277484
1109	5	0.35075793623397544
1109	6	0.35226272874597697
1109	7	0.38382358157744534
1109	8	0.39357557304069957
1109	9	0.45732161545026884
1109	10-11	0.438451313513589
1109	12-13	0.418453610881798
1109	14-15	0.498408474082062
1109	16-17	0.48606957315892174
1109	18-19	0.5044377996492386
1109	20-21	0.45459143322738527
1109	22-23	0.5571558806456309
1109	24-25	0.48171911112513754
1109	26-27	0.5136145780146109
1109	28-29	0.5035169346025725
1109	30-31	0.5450636851395956
1109	32-33	0.612758782630813
1109	34-35	0.5852295970093309
1109	36-37	0.586268094052329
1109	38-39	0.5979025324432783
1109	40-41	0.5789219550725235
1109	42-43	0.6076353607784526
1109	44-45	0.5939151929202211
1109	46-47	0.602977710909677
1109	48-49	0.5742759767195409
1109	50-51	0.5724060367483759
1109	52-53	0.5816132465342534
1109	54-55	0.6419170243376371
1109	56-57	0.6407789947057623
1109	58-59	0.6406375286608323
1109	60-61	0.7038029474114538
1109	62-63	0.674120895021332
