##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283891.sra_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	12185687
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1104	92-93	0.3829451962887731
1104	94-95	0.31253215087397024
1104	96-97	0.310946384229041
1104	98-99	0.31363565778040225
1104	100-101	0.24041171177934118
1105	1	0.04142461035895195
1105	2	0.04751769916937576
1105	3	0.12325115618624238
1105	4	0.05881165364073837
1105	5	0.07411849696166684
1105	6	0.07159777980025694
1105	7	0.06924076919441546
1105	8	0.10928299610614545
1105	9	5.386817902826401
1105	10-11	2.390069695233265
1105	12-13	0.3602621812633444
1105	14-15	0.23661742706821798
1105	16-17	0.11547172835433628
1105	18-19	0.09099462488638466
1105	20-21	0.13546758964107397
1105	22-23	0.08339940036440652
1105	24-25	0.07040411311803751
1105	26-27	0.12996320939527806
1105	28-29	0.09367877232711663
1105	30-31	0.0674559999340616
1105	32-33	0.06686830498050256
1105	34-35	0.09294916312254031
1105	36-37	0.11709391103031663
1105	38-39	0.17184617867363983
1105	40-41	0.084068494065761
1105	42-43	0.12013832674343661
1105	44-45	0.13051072087444737
1105	46-47	0.152936404434449
1105	48-49	0.16585836589711533
1105	50-51	0.14089349934623385
1105	52-53	0.15442286341502864
1105	54-55	0.20271789753928715
1105	56-57	0.16157525432316788
1105	58-59	0.1690968990056163
1105	60-61	0.18807562266321298
1105	62-63	0.11519377179381252
1105	64-65	0.33544001685006464
1105	66-67	0.2506608296237971
1105	68-69	0.16143281058251802
1105	70-71	0.21433132454279757
1105	72-73	0.18899262094518576
1105	74-75	0.20356447151932855
1105	76-77	0.11306671030363447
1105	78-79	0.2681152464844203
1105	80-81	0.2663125414956511
1105	82-83	0.2762297098775477
1105	84-85	0.2836213272164301
1105	86-87	0.2858756454193312
1105	88-89	0.31488026226733723
1105	90-91	0.24878792788179993
1105	92-93	0.3210046294499449
1105	94-95	0.3143742796456266
1105	96-97	0.30667899349589334
1105	98-99	0.23334084715327919
1105	100-101	0.1901750779995588
1106	1	0.014558317469081317
1106	2	0.007629682773348634
1106	3	0.06000344249810041
1106	4	0.02682128141883311
1106	5	0.06452227099337193
1106	6	0.07235966221215762
1106	7	0.054921448745787416
1106	8	0.13589144305954903
1106	9	5.375947334742328
1106	10-11	2.359503303360661
1106	12-13	0.37988980768403735
1106	14-15	0.17300160990186697
1106	16-17	0.08247457744839437
1106	18-19	0.05743248103538434
1106	20-21	0.030481379809266684
1106	22-23	0.020316079551641053
1106	24-25	0.008707945516270854
1106	26-27	0.07114002032013644
1106	28-29	0.040825945185225976
1106	30-31	0.05373954197830244
1106	32-33	0.06274301485835565
1106	34-35	0.10017247329069079
1106	36-37	0.05762349759223184
1106	38-39	0.03905629795410448
1106	40-41	0.060766577042514314
1106	42-43	0.038320052831970486
1106	44-45	0.1081012183198169
1106	46-47	0.13293961113792818
1106	48-49	0.045072656102860265
1106	50-51	0.008359456700574697
1106	52-53	0.01653575415313213
1106	54-55	0.07756315569682926
1106	56-57	0.08259765123985119
1106	58-59	0.10752675801280276
1106	60-61	0.09974359763543106
1106	62-63	0.04035621347449592
1106	64-65	0.2518139530082095
1106	66-67	0.27477376222618943
1106	68-69	0.11783380237429242
1106	70-71	0.10490063040469977
1106	72-73	0.14266152739773474
1106	74-75	0.141913736181273
1106	76-77	0.010470325693205496
1106	78-79	0.15149355687265853
1106	80-81	0.14068547621307914
1106	82-83	0.19564627845744553
1106	84-85	0.2064846962665854
1106	86-87	0.18849367296955677
1106	88-89	0.23593831098813212
1106	90-91	0.15946573276159626
1106	92-93	0.14624440392345406
1106	94-95	0.17288372864700108
1106	96-97	0.17827622258395337
1106	98-99	0.15599464991770873
1106	100-101	0.11398299598540618
1107	1	-0.00747521588809974
1107	2	0.019178423610675566
1107	3	0.08303418918141148
1107	4	0.0637258503284599
1107	5	0.043693620759476914
1107	6	0.05057273179333066
1107	7	0.07369350063786584
1107	8	0.08114892749433977
1107	9	5.352511614809195
1107	10-11	2.363558060766316
1107	12-13	0.33615319128103494
1107	14-15	0.13777880893456995
1107	16-17	-0.005183521834595695
1107	18-19	0.022765743448495357
1107	20-21	0.05680958682258819
1107	22-23	0.036466231013697836
1107	24-25	0.0757692656884501
1107	26-27	0.05251650653872986
1107	28-29	0.05011147298224472
1107	30-31	0.0750456111749429
1107	32-33	0.08531803804546456
1107	34-35	0.06886651514318487
1107	36-37	-0.017277819028478802
1107	38-39	0.03383852505956497
1107	40-41	0.057442079808900814
1107	42-43	0.055497857216984414
1107	44-45	0.09955601369846079
1107	46-47	0.0716545803451396
1107	48-49	0.14415764551468158
1107	50-51	0.2003712861504212
1107	52-53	0.14941973502778438
1107	54-55	0.17255519972525235
1107	56-57	0.1777574691466981
1107	58-59	0.1307050074912084
1107	60-61	0.11661360335880744
1107	62-63	0.15120690498353184
1107	64-65	0.30761285315224285
1107	66-67	0.27085637207396474
1107	68-69	0.18981653141128874
1107	70-71	0.21480015045612788
1107	72-73	0.17708531532543503
1107	74-75	0.1735896251137845
1107	76-77	0.09154770858213368
1107	78-79	0.23211846728819552
1107	80-81	0.22116203975458149
1107	82-83	0.22865239623610734
1107	84-85	0.1972274121422828
1107	86-87	0.23711570618375077
1107	88-89	0.24735293559484006
1107	90-91	0.27968661714213994
1107	92-93	0.23872851136773932
1107	94-95	0.23050831878732225
1107	96-97	0.23230075668798378
1107	98-99	0.3065489090793747
1107	100-101	0.35040723254106254
1108	1	-0.049976822854333136
1108	2	-0.004224299625256833
1108	3	0.022745948583491327
1108	4	0.024836988488608824
1108	5	-0.0021232511231445983
1108	6	0.025230034895713516
1108	7	-0.010809137099457189
1108	8	0.06444033313359654
1108	9	5.298674594303627
1108	10-11	2.283515800369109
1108	12-13	0.27396792159016314
1108	14-15	0.11598174597283872
1108	16-17	-0.0041465252471368785
1108	18-19	-0.01771249852790646
1108	20-21	0.03466593697395837
1108	22-23	0.056366315599412076
1108	24-25	-0.006092198657697168
1108	26-27	0.008242405925038554
1108	28-29	0.044014599468567894
1108	30-31	0.021752707357286738
1108	32-33	0.0685895372858738
1108	34-35	0.09131891704166151
1108	36-37	0.0950042743720445
1108	38-39	0.06565412354126465
1108	40-41	0.09677983728231965
1108	42-43	0.116245504534227
1108	44-45	0.11939793863353998
1108	46-47	0.12005166385737454
1108	48-49	0.09336876380393022
1108	50-51	0.1219954829589156
1108	52-53	0.1448503162672381
1108	54-55	0.20573606018682256
1108	56-57	0.12813614210551805
1108	58-59	0.13014160568695843
1108	60-61	0.14530100635632692
1108	62-63	0.17609734625032303
1108	64-65	0.31590081257544256
1108	66-67	0.2505325220983181
1108	68-69	0.21043593435322094
1108	70-71	0.18362221605768525
1108	72-73	0.2022310022706577
1108	74-75	0.1614540250578287
1108	76-77	0.03230116856783383
1108	78-79	0.26787828413511505
1108	80-81	0.27859306547730256
1108	82-83	0.24095467751448751
1108	84-85	0.2517367490801661
1108	86-87	0.262760194231241
1108	88-89	0.2775683639110582
1108	90-91	0.29189384219623804
1108	92-93	0.3001325119605198
1108	94-95	0.32525161956139215
1108	96-97	0.32106366807970943
1108	98-99	0.30489912506761385
1108	100-101	0.2995180961197015
1109	1	-0.003549446050719496
1109	2	0.09381800837055465
1109	3	0.13327264935907834
1109	4	0.09570159318361249
1109	5	0.06836953556133807
1109	6	0.1007881899013725
1109	7	0.11552557888617088
1109	8	0.156545787419347
1109	9	5.359942268052102
1109	10-11	2.4475222289212297
1109	12-13	0.39167150830676434
1109	14-15	0.3040930834046165
1109	16-17	0.18399800661868682
1109	18-19	0.23952282172179196
1109	20-21	0.18097669878384437
1109	22-23	0.19763843323742236
1109	24-25	0.2078805282131171
1109	26-27	0.21216864675417213
1109	28-29	0.21781910700611462
1109	30-31	0.23032586633359386
1109	32-33	0.2808097176457096
1109	34-35	0.2132872139722224
1109	36-37	0.2102720654790815
1109	38-39	0.25167174744404264
1109	40-41	0.2675718796794371
1109	42-43	0.30643955312886106
1109	44-45	0.32264822204354004
1109	46-47	0.26061547265258866
1109	48-49	0.28139814909921057
1109	50-51	0.34314436804384485
1109	52-53	0.3014117671696539
1109	54-55	0.31990218804737225
1109	56-57	0.3265106408601923
1109	58-59	0.3371260359626831
1109	60-61	0.2844636958873892
1109	62-63	0.26994578572428196
1109	64-65	0.4276128940121495
1109	66-67	0.48450518729246994
1109	68-69	0.39060266278300304
1109	70-71	0.3747198348718541
1109	72-73	0.37486711184322274
1109	74-75	0.3656250343086995
1109	76-77	0.4122879207679162
1109	78-79	0.42034708540204235
1109	80-81	0.42438314229125496
1109	82-83	0.4119078934073954
1109	84-85	0.3593405239451499
1109	86-87	0.3603997738362281
1109	88-89	0.36770775949481305
1109	90-91	0.40325802694237467
1109	92-93	0.4580040370069156
1109	94-95	0.4889259812843747
1109	96-97	0.5071768115423154
1109	98-99	0.5593673754524744
1109	100-101	0.6684753905688332
1110	1	-0.10352338277736095
1110	2	-0.07364590342723432
1110	3	-0.014228414845902648
1110	4	-0.04380568050103051
1110	5	-0.042485130667969884
1110	6	-0.06025422439623895
1110	7	-0.07015907369929408
1110	8	-0.04856188448186316
1110	9	5.162650236712722
1110	10-11	2.1869197776341665
1110	12-13	0.21473899736799495
1110	14-15	-0.025906268815411693
1110	16-17	-0.055328234674874466
1110	18-19	-0.0720219617861062
1110	20-21	-0.05316650043810256
1110	22-23	-0.11288384708036148
1110	24-25	-0.08331410000965889
1110	26-27	-0.04440460398421209
1110	28-29	-0.05163918583398441
1110	30-31	-0.048587583131634915
1110	32-33	-0.056918568467281716
1110	34-35	-0.0252523262290012
1110	36-37	-0.035523705718880194
1110	38-39	0.0169453055716815
1110	40-41	0.02917271506028385
1110	42-43	0.031834433484959845
1110	44-45	0.036488419424031804
1110	46-47	0.008396704140793076
1110	48-49	-0.008111605905043007
1110	50-51	0.009708074247171794
1110	52-53	0.029563270141288456
1110	54-55	0.05902668696486302
1110	56-57	0.0074032772090504295
1110	58-59	0.02054328770665137
1110	60-61	-0.04597979998653301
1110	62-63	0.029746984238620655
1110	64-65	0.22906208302523368
1110	66-67	0.21039440622872263
1110	68-69	0.13555995443820024
1110	70-71	0.11431394288391061
1110	72-73	0.07976460753251047
1110	74-75	0.1380428780395775
1110	76-77	0.14139022537320756
1110	78-79	0.21152645040493923
1110	80-81	0.17786894640155282
1110	82-83	0.22930859468677767
1110	84-85	0.23967373049889318
1110	86-87	0.24217400832402092
1110	88-89	0.21999627841013591
1110	90-91	0.24085854637178983
1110	92-93	0.2455294722769139
1110	94-95	0.2420863188560176
1110	96-97	0.24152706875896257
1110	98-99	0.23963047722811126
1110	100-101	0.3797403660512124
1111	1	-0.1507098767827344
1111	2	-0.14527543616438265
1111	3	-0.1018222291136226
1111	4	-0.0969257879889085
1111	5	-0.10102278737286241
1111	6	-0.08637004728522157
1111	7	-0.14580385825150444
1111	8	-0.0798622662861419
1111	9	5.138153520391576
1111	10-11	2.1773368723068316
1111	12-13	0.13795560643055182
1111	14-15	-0.07852878945056574
1111	16-17	-0.14847635922396307
1111	18-19	-0.15775273096458164
1111	20-21	-0.1633584303177713
1111	22-23	-0.182647592736636
1111	24-25	-0.16721089146702184
1111	26-27	-0.17759385750514411
1111	28-29	-0.2969712539695024
1111	30-31	-0.20866993800415656
1111	32-33	-0.20705761254997412
1111	34-35	-0.16824126039140452
1111	36-37	-0.15286592324053316
1111	38-39	-0.19360118244509295
1111	40-41	-0.12312749517769106
1111	42-43	-0.09531011075650753
1111	44-45	-0.07483363415686028
1111	46-47	-0.09724368605951383
1111	48-49	-0.11798602612966391
1111	50-51	-0.06515650648716331
1111	52-53	-0.07380971019075133
1111	54-55	-0.07136375475921142
1111	56-57	-0.0658657944471912
1111	58-59	-0.08814544399239566
1111	60-61	-0.033029390411691395
1111	62-63	-0.019990176962423334
1111	64-65	0.08286686356805006
1111	66-67	-0.022659161585060872
1111	68-69	-0.0890219368317986
1111	70-71	-0.10519399159640841
1111	72-73	-0.06343682251881688
1111	74-75	-0.04709469058644089
1111	76-77	-0.0786583610260081
1111	78-79	0.01964321280406267
1111	80-81	0.015233275434020754
1111	82-83	0.024616995090156024
1111	84-85	0.06749707113173287
1111	86-87	0.05531157462555569
1111	88-89	0.014647616373132166
1111	90-91	0.026788342392606523
1111	92-93	0.007437348139546884
1111	94-95	0.027233919447745336
1111	96-97	0.025674299401856615
1111	98-99	0.04203127032041465
1111	100-101	0.1125675672220936
1112	1	-0.1834434851618454
1112	2	-0.14933151791629484
1112	3	-0.14150308746334872
1112	4	-0.10608511674013243
1112	5	-0.1173305870433623
1112	6	-0.0872682537936953
1112	7	-0.11832528131407116
1112	8	-0.10838660892296303
1112	9	5.123232837780385
1112	10-11	2.1244000830796637
1112	12-13	0.07888726692616643
1112	14-15	-0.1401451205476576
1112	16-17	-0.24960865743454974
1112	18-19	-0.24905502423843018
1112	20-21	-0.20438756693872762
1112	22-23	-0.19640377688968869
1112	24-25	-0.24717657699730466
1112	26-27	-0.24655212441981433
1112	28-29	-0.25769897583897006
1112	30-31	-0.21065781238392134
1112	32-33	-0.2390502640181893
1112	34-35	-0.18483821839128467
1112	36-37	-0.17740997789931612
1112	38-39	-0.19887289405135533
1112	40-41	-0.20121406398135377
1112	42-43	-0.226108870597308
1112	44-45	-0.20079745046569997
1112	46-47	-0.19100190408046558
1112	48-49	-0.20543645193018278
1112	50-51	-0.1991475635349218
1112	52-53	-0.17174357287252917
1112	54-55	-0.16653703024598343
1112	56-57	-0.20970250156931058
1112	58-59	-0.1593079857440216
1112	60-61	-0.2155560758812598
1112	62-63	-0.18823785130473425
1112	64-65	-0.06212257090864881
1112	66-67	-0.09499087671094486
1112	68-69	-0.1135573041820308
1112	70-71	-0.15951014981473577
1112	72-73	-0.11398907193040486
1112	74-75	-0.08896327930616366
1112	76-77	-0.07769404316810835
1112	78-79	-6.398673361260876E-4
1112	80-81	0.03339112061112104
1112	82-83	0.0075375495602187925
1112	84-85	0.03240571656560576
1112	86-87	0.008294610134541358
1112	88-89	-0.005251303798395668
